ID,NAME,LAT,LNG,DESCRIPTION,IMAGE,USER
1109,Place1109,-30.3741,151.8978,Description1109,10,48
1110,Place1110,27.73399,-151.30453,Description1110,,48
1111,Place1111,-1.79818,110.89972,Description1111,2,48
1112,Place1112,-13.01381,78.95218,Description1112,10,48
1113,Place1113,6.99305,-56.02527,Description1113,8,48
1114,Place1114,8.93574,12.34592,Description1114,5,48
1115,Place1115,-34.72266,44.9098,Description1115,2,48
1116,Place1116,-60.28263,33.62598,Description1116,6,48
1117,Place1117,-75.51714,-33.18445,Description1117,,48
1118,Place1118,27.19883,-134.83327,Description1118,3,48
1119,Place1119,-68.40912,-73.70999,Description1119,2,48
1120,Place1120,-18.12639,-175.63221,Description1120,5,48
1121,Place1121,-5.9229,140.53829,Description1121,3,48
1122,Place1122,-42.6008,-140.99462,Description1122,5,48
1123,Place1123,-40.41741,-13.92513,Description1123,3,48
1124,Place1124,-67.05807,-121.33181,Description1124,,48
1125,Place1125,8.3858,-16.12917,Description1125,7,48
1126,Place1126,-4.58855,85.19844,Description1126,2,48
1127,Place1127,-50.78874,-124.20276,Description1127,10,48
1128,Place1128,0.80006,172.27983,Description1128,2,48
1129,Place1129,30.92823,-98.09315,Description1129,5,48
1130,Place1130,37.07654,57.44846,Description1130,2,48
1131,Place1131,-31.42253,-55.25665,Description1131,3,48
1132,Place1132,-60.28835,58.16351,Description1132,2,48
1133,Place1133,-27.43663,153.01764,Description1133,5,48
1134,Place1134,33.40036,-128.09835,Description1134,8,48
1135,Place1135,-62.45208,113.70505,Description1135,3,48
1136,Place1136,-75.79005,161.66166,Description1136,7,48
1137,Place1137,6.74539,94.4155,Description1137,7,48
1138,Place1138,-3.07085,-1.80371,Description1138,5,48
1139,Place1139,15.08138,116.50847,Description1139,8,48
1140,Place1140,18.21498,-97.42556,Description1140,3,48
1141,Place1141,44.80393,-67.70265,Description1141,,48
1142,Place1142,-47.43541,96.31225,Description1142,,48
1143,Place1143,-7.24551,44.62326,Description1143,2,49
1144,Place1144,72.31198,112.60839,Description1144,7,49
1145,Place1145,66.60375,78.61314,Description1145,8,49
1146,Place1146,9.04941,128.82697,Description1146,10,49
1147,Place1147,30.77461,-40.00453,Description1147,3,50
1148,Place1148,9.82705,-99.24964,Description1148,8,50
1149,Place1149,16.62628,-125.28726,Description1149,3,50
1150,Place1150,43.41737,-139.50708,Description1150,1,50
1151,Place1151,-40.3581,-166.05831,Description1151,2,50
1152,Place1152,-50.20522,123.00378,Description1152,1,50
1153,Place1153,-24.13383,-130.27011,Description1153,1,50
1154,Place1154,9.34421,168.92267,Description1154,3,51
1155,Place1155,-49.36272,159.56346,Description1155,3,51
1156,Place1156,64.48359,95.09184,Description1156,,51
1157,Place1157,81.49543,135.36661,Description1157,6,51
1158,Place1158,-76.00354,-48.15933,Description1158,,51
1159,Place1159,40.88251,-47.77491,Description1159,,51
1160,Place1160,39.99168,12.39276,Description1160,7,51
1161,Place1161,74.64752,91.95162,Description1161,6,51
1162,Place1162,-15.14354,-76.13113,Description1162,3,51
1163,Place1163,11.9234,-168.95047,Description1163,,51
1164,Place1164,-18.36527,-114.88935,Description1164,7,51
1165,Place1165,13.90592,-49.65001,Description1165,2,51
1166,Place1166,6.75862,-103.06586,Description1166,2,51
1167,Place1167,17.58599,63.53244,Description1167,5,51
1168,Place1168,31.38135,-143.06758,Description1168,7,52
1169,Place1169,35.99097,-108.76752,Description1169,3,52
1170,Place1170,58.31699,-142.32889,Description1170,2,52
1171,Place1171,38.44231,7.724,Description1171,,52
1172,Place1172,-33.19317,-139.64882,Description1172,2,52
1173,Place1173,-68.8578,-109.38721,Description1173,2,52
1174,Place1174,3.56509,-169.96101,Description1174,,52
1175,Place1175,35.84728,5.70286,Description1175,3,52
1176,Place1176,76.72943,-123.83049,Description1176,3,52
1177,Place1177,-58.73979,-54.11087,Description1177,3,52
1178,Place1178,65.61441,-103.1034,Description1178,,52
1179,Place1179,12.59632,-22.00736,Description1179,,52
1180,Place1180,-12.79231,125.66989,Description1180,8,52
1181,Place1181,-81.94452,20.9511,Description1181,7,52
1182,Place1182,-39.13111,66.16811,Description1182,6,52
1183,Place1183,19.01118,-95.26843,Description1183,5,52
1184,Place1184,6.26054,-102.40074,Description1184,7,52
1185,Place1185,1.43205,-61.06487,Description1185,2,52
1186,Place1186,3.42472,84.73296,Description1186,5,52
1187,Place1187,-17.00183,-10.4198,Description1187,7,52
1188,Place1188,-13.47786,131.42048,Description1188,3,52
1189,Place1189,-8.225,3.83376,Description1189,7,52
1190,Place1190,71.09884,102.08119,Description1190,,52
1191,Place1191,47.29076,124.58133,Description1191,5,52
1192,Place1192,-50.46322,21.38391,Description1192,6,52
1193,Place1193,0.51803,-12.2966,Description1193,6,52
1194,Place1194,-69.21294,-65.38641,Description1194,5,52
1195,Place1195,4.99383,-97.84773,Description1195,3,52
1196,Place1196,-58.72332,-75.4978,Description1196,6,52
1197,Place1197,-55.97386,-92.59776,Description1197,8,52
1198,Place1198,-35.27223,-82.14452,Description1198,6,52
1199,Place1199,70.73025,145.30144,Description1199,2,52
1200,Place1200,15.44177,-50.42862,Description1200,5,52
1201,Place1201,-57.86654,1.08605,Description1201,2,52
1202,Place1202,-11.01297,73.75043,Description1202,2,52
1203,Place1203,-53.47951,135.90434,Description1203,7,52
1204,Place1204,-20.16427,-32.09485,Description1204,2,52
1205,Place1205,-35.08143,-20.64037,Description1205,6,52
1206,Place1206,-38.77488,85.49735,Description1206,3,52
1207,Place1207,-6.7021,-53.66682,Description1207,5,53
1208,Place1208,53.4334,48.64267,Description1208,3,53
1209,Place1209,9.1868,-102.03092,Description1209,2,53
1210,Place1210,-74.49266,166.91938,Description1210,3,53
1211,Place1211,37.57729,119.22023,Description1211,,53
1212,Place1212,15.75247,19.77626,Description1212,8,53
1213,Place1213,4.58592,121.51554,Description1213,7,53
1214,Place1214,13.23139,-61.58852,Description1214,5,53
1215,Place1215,-19.25486,91.31243,Description1215,,53
1216,Place1216,-25.11773,-60.99957,Description1216,3,53
1217,Place1217,4.92964,-150.11118,Description1217,3,53
1218,Place1218,74.16695,-63.1373,Description1218,6,53
1219,Place1219,18.13821,-10.50568,Description1219,6,53
1220,Place1220,35.09617,47.84236,Description1220,7,53
1221,Place1221,-25.53731,-165.03177,Description1221,10,54
1222,Place1222,50.27715,-39.63773,Description1222,8,54
1223,Place1223,16.44721,-18.85671,Description1223,,54
1224,Place1224,1.81794,172.95972,Description1224,8,54
1225,Place1225,65.80955,40.25271,Description1225,8,54
1226,Place1226,-26.33654,39.18199,Description1226,6,54
1227,Place1227,-43.97251,76.08768,Description1227,8,54
1228,Place1228,-3.08824,-6.21391,Description1228,5,54
1229,Place1229,-11.6144,136.65564,Description1229,2,54
1230,Place1230,65.40228,84.98077,Description1230,10,54
1231,Place1231,-32.37777,-122.68209,Description1231,6,54
1232,Place1232,-0.70084,-9.44251,Description1232,2,54
1233,Place1233,-13.62847,-73.03192,Description1233,5,54
1234,Place1234,49.02531,-53.8236,Description1234,3,54
1235,Place1235,12.40076,105.20125,Description1235,10,54
1236,Place1236,36.95554,120.55292,Description1236,3,54
1237,Place1237,70.83699,-85.28178,Description1237,2,54
1238,Place1238,-53.03348,-64.97156,Description1238,,54
1239,Place1239,57.54731,-113.72929,Description1239,,54
1240,Place1240,-82.27331,21.93695,Description1240,8,54
1241,Place1241,12.48819,169.46976,Description1241,7,54
1242,Place1242,-58.73895,-34.5065,Description1242,8,54
1243,Place1243,-16.0687,39.67192,Description1243,7,54
1244,Place1244,-5.89184,-66.01815,Description1244,2,54
1245,Place1245,17.73083,18.36087,Description1245,3,54
1246,Place1246,-36.652,-84.68895,Description1246,10,54
1247,Place1247,-36.76392,-108.13532,Description1247,7,54
1248,Place1248,-2.6732,8.49526,Description1248,8,54
1249,Place1249,27.10409,155.18612,Description1249,5,54
1250,Place1250,4.08192,146.87363,Description1250,2,54
1251,Place1251,16.81655,141.56334,Description1251,7,54
1252,Place1252,45.59654,144.48418,Description1252,,54
1253,Place1253,36.35864,-4.4884,Description1253,8,54
1254,Place1254,79.7661,-124.48069,Description1254,5,54
1255,Place1255,-26.21969,-7.36274,Description1255,3,55
1256,Place1256,14.53559,136.46098,Description1256,2,55
1257,Place1257,41.82182,-37.44652,Description1257,7,55
1258,Place1258,-43.2985,76.83142,Description1258,2,55
1259,Place1259,34.17499,144.12492,Description1259,8,55
1260,Place1260,36.14625,-150.37986,Description1260,7,55
1261,Place1261,-22.77701,-11.75881,Description1261,,55
1262,Place1262,62.94927,-85.87452,Description1262,3,56
1263,Place1263,-5.19198,35.3384,Description1263,5,56
1264,Place1264,-3.4322,97.79825,Description1264,10,56
1265,Place1265,-22.75972,-59.63878,Description1265,6,56
1266,Place1266,55.54271,-87.87992,Description1266,10,56
1267,Place1267,72.94799,149.08636,Description1267,,56
1268,Place1268,1.78568,-111.46827,Description1268,5,56
1269,Place1269,-53.85011,-102.94724,Description1269,6,56
1270,Place1270,48.45686,27.38467,Description1270,6,56
1271,Place1271,-45.92384,-65.86668,Description1271,5,56
1272,Place1272,-44.12113,91.36785,Description1272,3,56
1273,Place1273,32.44432,-7.11729,Description1273,3,56
1274,Place1274,50.61713,59.75481,Description1274,10,56
1275,Place1275,14.5368,-113.28915,Description1275,2,56
1276,Place1276,51.82602,133.59845,Description1276,6,56
1277,Place1277,23.80447,-77.64196,Description1277,,56
1278,Place1278,60.96342,-51.85437,Description1278,10,56
1279,Place1279,15.8558,47.24226,Description1279,5,56
1280,Place1280,-11.13464,-54.14324,Description1280,5,56
1281,Place1281,73.85156,50.7118,Description1281,7,56
1282,Place1282,-38.46868,33.01982,Description1282,7,56
1283,Place1283,9.54042,105.85337,Description1283,8,56
1284,Place1284,30.5048,-71.16714,Description1284,5,56
1285,Place1285,46.09532,74.51951,Description1285,5,56
1286,Place1286,43.82011,77.39699,Description1286,10,56
1287,Place1287,-17.14622,-7.84253,Description1287,5,56
1288,Place1288,25.00202,-34.90955,Description1288,6,56
1289,Place1289,-26.09563,-127.06429,Description1289,2,56
1290,Place1290,48.16646,-34.09438,Description1290,10,56
1291,Place1291,23.58125,154.10527,Description1291,5,56
1292,Place1292,11.60077,109.93761,Description1292,,56
1293,Place1293,-5.90008,157.69311,Description1293,6,56
1294,Place1294,-43.03415,123.76973,Description1294,5,56
1295,Place1295,-54.69932,-65.59409,Description1295,8,56
1296,Place1296,16.0267,171.00791,Description1296,2,56
1297,Place1297,62.11784,54.16557,Description1297,,56
1298,Place1298,-0.09406,154.0735,Description1298,2,56
1299,Place1299,3.68064,54.78019,Description1299,7,56
1300,Place1300,16.33305,-61.60127,Description1300,6,56
1301,Place1301,50.32599,-156.57832,Description1301,8,56
1302,Place1302,5.69871,-91.30411,Description1302,6,56
1303,Place1303,-16.17988,5.50014,Description1303,10,57
1304,Place1304,72.77118,104.1082,Description1304,,57
1305,Place1305,50.42393,8.32575,Description1305,,57
1306,Place1306,4.70807,121.95242,Description1306,7,57
1307,Place1307,-55.71,50.45693,Description1307,3,57
1308,Place1308,16.04298,53.87224,Description1308,,57
1309,Place1309,-62.7484,121.78559,Description1309,3,57
1310,Place1310,-34.61599,31.16927,Description1310,,57
1311,Place1311,6.4288,-90.79154,Description1311,8,57
1312,Place1312,-49.87501,-86.89718,Description1312,7,57
1313,Place1313,-52.73914,113.61793,Description1313,10,57
1314,Place1314,-21.37825,10.77004,Description1314,3,57
1315,Place1315,-3.95473,16.36149,Description1315,8,57
1316,Place1316,-13.36119,72.16238,Description1316,6,57
1317,Place1317,-1.1909,-38.7255,Description1317,,57
1318,Place1318,-33.57889,-46.15834,Description1318,,57
1319,Place1319,-46.41024,-97.87844,Description1319,5,57
1320,Place1320,-15.86738,50.60135,Description1320,6,57
1321,Place1321,-60.29434,144.79328,Description1321,5,57
1322,Place1322,48.95813,-161.5758,Description1322,,57
1323,Place1323,54.67127,41.12743,Description1323,,57
1324,Place1324,-54.47919,-101.39204,Description1324,8,57
1325,Place1325,61.41059,84.57408,Description1325,2,57
1326,Place1326,3.24146,150.89388,Description1326,,57
1327,Place1327,21.86899,19.59029,Description1327,6,57
1328,Place1328,64.55993,37.96591,Description1328,10,57
1329,Place1329,-24.60014,56.38481,Description1329,6,57
1330,Place1330,25.36242,102.42837,Description1330,3,57
1331,Place1331,-40.35092,-70.2172,Description1331,,58
1332,Place1332,15.65948,48.459,Description1332,8,58
1333,Place1333,48.83951,-65.52044,Description1333,2,59
1334,Place1334,61.66371,-45.89324,Description1334,7,59
1335,Place1335,-79.92754,155.08119,Description1335,6,60
1336,Place1336,-27.78837,-48.64261,Description1336,,60
1337,Place1337,-2.29278,77.54534,Description1337,5,60
1338,Place1338,4.3714,76.98895,Description1338,10,60
1339,Place1339,83.53262,-64.39739,Description1339,,60
1340,Place1340,-16.73825,-130.03569,Description1340,3,60
1341,Place1341,8.1976,-98.29484,Description1341,5,60
1342,Place1342,20.62839,-13.49101,Description1342,,60
1343,Place1343,-39.59573,141.46749,Description1343,2,60
1344,Place1344,1.04069,56.62855,Description1344,5,60
1345,Place1345,-51.19966,127.85302,Description1345,7,60
1346,Place1346,11.64838,34.97893,Description1346,10,60
1347,Place1347,-16.38359,8.59356,Description1347,8,60
1348,Place1348,22.12641,-46.78922,Description1348,6,60
1349,Place1349,-67.73365,134.38298,Description1349,5,60
1350,Place1350,12.89078,111.33994,Description1350,,60
1351,Place1351,-30.15274,151.60434,Description1351,2,60
1352,Place1352,-53.48877,45.5996,Description1352,7,60
1353,Place1353,-17.41472,-87.48623,Description1353,8,60
1354,Place1354,-67.56863,113.97348,Description1354,8,60
1355,Place1355,53.15094,127.83016,Description1355,7,60
1356,Place1356,53.60272,170.23497,Description1356,7,60
1357,Place1357,53.37846,-42.886,Description1357,,60
1358,Place1358,-36.23729,-26.37954,Description1358,5,60
1359,Place1359,15.26738,-163.07141,Description1359,8,60
1360,Place1360,-1.18991,-26.34749,Description1360,10,60
1361,Place1361,-12.32227,79.83475,Description1361,8,60
1362,Place1362,41.33212,66.18959,Description1362,8,60
1363,Place1363,78.86555,-174.44877,Description1363,6,60
1364,Place1364,7.77128,-108.89057,Description1364,6,60
1365,Place1365,-1.03772,-67.22596,Description1365,2,60
1366,Place1366,56.92384,-172.01089,Description1366,2,61
1367,Place1367,-12.65963,5.95728,Description1367,3,61
1368,Place1368,-80.98474,90.23637,Description1368,10,61
1369,Place1369,-23.10429,8.02227,Description1369,10,61
1370,Place1370,19.54432,-136.14707,Description1370,7,61
1371,Place1371,34.17526,-16.73926,Description1371,3,61
1372,Place1372,-34.72434,-125.17594,Description1372,2,61
1373,Place1373,-58.94982,-77.65503,Description1373,2,61
1374,Place1374,-5.83102,101.82626,Description1374,8,61
1375,Place1375,48.89062,-82.69965,Description1375,10,61
1376,Place1376,-12.98556,140.70945,Description1376,6,61
1377,Place1377,-40.97258,-69.08977,Description1377,,61
1378,Place1378,48.8614,175.35718,Description1378,2,61
1379,Place1379,-34.73877,-94.60028,Description1379,2,61
1380,Place1380,-24.19261,-138.54712,Description1380,6,61
1381,Place1381,-77.02922,67.06347,Description1381,5,61
1382,Place1382,4.64974,179.3242,Description1382,5,61
1383,Place1383,63.83698,-94.20458,Description1383,6,61
1384,Place1384,-1.95103,-26.82689,Description1384,8,61
1385,Place1385,-2.40168,175.02097,Description1385,8,61
1386,Place1386,-17.49179,-129.10128,Description1386,,62
1387,Place1387,20.7067,34.5484,Description1387,2,62
1388,Place1388,9.09389,58.81398,Description1388,6,62
1389,Place1389,9.51826,171.85249,Description1389,2,62
1390,Place1390,43.84753,25.67504,Description1390,6,62
1391,Place1391,-9.40967,-154.38525,Description1391,10,62
1392,Place1392,25.22308,95.82832,Description1392,8,62
1393,Place1393,-32.83852,143.26986,Description1393,6,62
1394,Place1394,28.11978,-8.14159,Description1394,,62
1395,Place1395,41.76524,-37.5885,Description1395,10,62
1396,Place1396,-63.73212,167.27255,Description1396,8,62
1397,Place1397,-17.73263,-121.16589,Description1397,6,62
1398,Place1398,-2.5994,112.16639,Description1398,2,62
1399,Place1399,-22.15261,177.51062,Description1399,7,62
1400,Place1400,24.10157,31.42883,Description1400,,62
1401,Place1401,-11.40495,77.54442,Description1401,10,62
1402,Place1402,-26.96127,-114.08245,Description1402,8,62
1403,Place1403,11.8611,-86.46091,Description1403,7,62
1404,Place1404,-22.73106,105.01857,Description1404,5,62
1405,Place1405,-56.14037,-155.27774,Description1405,7,62
1406,Place1406,27.7599,-75.34128,Description1406,8,62
1407,Place1407,4.68577,163.08058,Description1407,8,62
1408,Place1408,-54.88237,56.96455,Description1408,6,63
1409,Place1409,-23.474,-142.28372,Description1409,10,63
1410,Place1410,-20.90766,118.53051,Description1410,7,63
1411,Place1411,19.6815,136.8816,Description1411,7,63
1412,Place1412,-78.15057,-45.94144,Description1412,6,63
1413,Place1413,-29.46673,-142.01993,Description1413,5,63
1414,Place1414,0.62468,-23.37914,Description1414,6,63
1415,Place1415,-6.7073,120.48105,Description1415,2,63
1416,Place1416,57.22154,145.97573,Description1416,2,63
1417,Place1417,-7.71818,-123.92654,Description1417,5,63
1418,Place1418,-76.80942,115.19133,Description1418,,63
1419,Place1419,-37.48266,97.07757,Description1419,10,63
1420,Place1420,-13.72148,-120.02125,Description1420,7,63
1421,Place1421,4.26706,-161.49148,Description1421,8,63
1422,Place1422,6.89948,-139.02114,Description1422,3,63
1423,Place1423,71.04529,-1.69737,Description1423,8,63
1424,Place1424,-1.11579,-103.50997,Description1424,5,63
1425,Place1425,-11.49912,114.30069,Description1425,2,64
1426,Place1426,-53.43914,81.21588,Description1426,5,64
1427,Place1427,-45.21914,-137.19652,Description1427,3,64
1428,Place1428,28.18403,122.1265,Description1428,2,64
1429,Place1429,57.3436,-135.72299,Description1429,6,64
1430,Place1430,-19.98337,-51.91595,Description1430,2,64
1431,Place1431,39.96256,157.51442,Description1431,6,64
1432,Place1432,-33.77412,-150.28584,Description1432,7,64
1433,Place1433,40.60058,25.33715,Description1433,5,64
1434,Place1434,-76.30532,-154.46902,Description1434,7,64
1435,Place1435,-22.17734,71.91671,Description1435,7,64
1436,Place1436,-20.62333,-103.30542,Description1436,5,64
1437,Place1437,-63.60051,-171.94345,Description1437,,64
1438,Place1438,48.62872,9.56849,Description1438,10,64
1439,Place1439,-3.19153,-77.16979,Description1439,8,64
1440,Place1440,32.74946,126.40449,Description1440,6,64
1441,Place1441,-45.91213,152.04567,Description1441,7,64
1442,Place1442,24.62678,-79.46495,Description1442,5,64
1443,Place1443,31.0991,103.67537,Description1443,5,64
1444,Place1444,50.43043,13.51682,Description1444,3,64
1445,Place1445,-44.55248,-127.21512,Description1445,8,64
1446,Place1446,-25.68901,127.35132,Description1446,3,64
1447,Place1447,-60.79952,-49.75407,Description1447,2,64
1448,Place1448,69.43471,142.9079,Description1448,5,65
1449,Place1449,16.18169,133.43599,Description1449,5,65
1450,Place1450,-12.23881,166.4747,Description1450,,65
1451,Place1451,-4.69444,3.0012,Description1451,8,65
1452,Place1452,-15.17631,27.86261,Description1452,3,65
1453,Place1453,55.19043,-166.69906,Description1453,2,65
1454,Place1454,15.2072,-96.11115,Description1454,5,65
1455,Place1455,57.00736,-6.38712,Description1455,3,65
1456,Place1456,-26.89614,124.08698,Description1456,,65
1457,Place1457,43.889,-116.56919,Description1457,10,65
1458,Place1458,-5.85394,23.5358,Description1458,7,65
1459,Place1459,-13.97672,148.2417,Description1459,6,65
1460,Place1460,-10.9884,-131.54491,Description1460,6,65
1461,Place1461,-7.27509,-148.69176,Description1461,10,65
1462,Place1462,0.54265,-157.63424,Description1462,2,65
1463,Place1463,4.71414,-23.92019,Description1463,3,65
1464,Place1464,-36.53133,75.33747,Description1464,6,65
1465,Place1465,-53.845,1.26851,Description1465,5,65
1466,Place1466,15.58894,-13.27829,Description1466,5,65
1467,Place1467,21.11662,-39.63905,Description1467,3,65
1468,Place1468,56.40657,-148.78087,Description1468,5,65
1469,Place1469,-2.43002,-91.89338,Description1469,7,65
1470,Place1470,60.06011,70.21566,Description1470,10,65
1471,Place1471,-68.59293,-111.43034,Description1471,8,65
1472,Place1472,-45.8694,43.17333,Description1472,7,65
1473,Place1473,-24.30205,118.23529,Description1473,5,65
1474,Place1474,61.42782,-150.86526,Description1474,3,65
1475,Place1475,27.00752,0.64185,Description1475,10,65
1476,Place1476,0.30207,5.08706,Description1476,7,65
1477,Place1477,-8.48138,136.78474,Description1477,5,65
1478,Place1478,-35.67567,-33.3218,Description1478,8,65
1479,Place1479,27.96076,49.59032,Description1479,2,65
1480,Place1480,-18.38128,158.16496,Description1480,8,65
1481,Place1481,56.55489,-9.25669,Description1481,,66
1482,Place1482,55.33125,133.52671,Description1482,7,66
1483,Place1483,28.19278,-84.6283,Description1483,7,66
1484,Place1484,4.33069,130.74633,Description1484,5,66
1485,Place1485,67.71004,-169.97823,Description1485,,66
1486,Place1486,-51.39475,-114.2184,Description1486,8,66
1487,Place1487,11.86242,56.36529,Description1487,8,66
1488,Place1488,-13.02638,-169.12942,Description1488,8,66
1489,Place1489,-7.92026,59.41166,Description1489,7,66
1490,Place1490,-37.18075,154.81629,Description1490,3,66
1491,Place1491,-54.10087,107.59778,Description1491,2,66
1492,Place1492,6.99752,-43.96464,Description1492,8,66
1493,Place1493,-4.65783,-39.88835,Description1493,,66
1494,Place1494,48.70618,114.21254,Description1494,8,66
1495,Place1495,0.46753,-158.20412,Description1495,6,66
1496,Place1496,-41.4215,77.90925,Description1496,3,66
1497,Place1497,-16.11205,-124.58317,Description1497,2,66
1498,Place1498,-1.21203,52.83339,Description1498,6,66
1499,Place1499,-43.1356,12.91392,Description1499,6,66
1500,Place1500,-20.56665,-91.46833,Description1500,,66
1501,Place1501,36.88905,40.90124,Description1501,3,66
1502,Place1502,-19.29191,-29.85085,Description1502,3,66
1503,Place1503,-12.86484,116.16687,Description1503,5,66
1504,Place1504,-20.0475,141.04228,Description1504,8,66
1505,Place1505,66.41976,48.31399,Description1505,6,66
1506,Place1506,-14.14798,-48.49916,Description1506,3,67
1507,Place1507,23.06393,-44.8444,Description1507,2,67
1508,Place1508,27.37914,136.97655,Description1508,2,67
1509,Place1509,34.92656,-162.80763,Description1509,6,67
1510,Place1510,56.07351,-148.67888,Description1510,3,67
1511,Place1511,-40.41303,35.84957,Description1511,2,67
1512,Place1512,47.64304,-52.06467,Description1512,8,67
1513,Place1513,-33.79131,-75.90812,Description1513,5,67
1514,Place1514,-71.03189,178.70913,Description1514,7,67
1515,Place1515,-63.30982,25.45246,Description1515,,67
1516,Place1516,74.71973,83.72193,Description1516,8,67
1517,Place1517,27.20643,79.52119,Description1517,2,67
1518,Place1518,24.65156,-76.79887,Description1518,5,67
1519,Place1519,1.78077,100.76162,Description1519,2,67
1520,Place1520,11.38393,-145.20858,Description1520,2,67
1521,Place1521,-53.70401,148.85015,Description1521,8,67
1522,Place1522,8.62391,-109.35664,Description1522,8,67
1523,Place1523,-20.45553,53.19191,Description1523,7,67
1524,Place1524,24.39249,54.99675,Description1524,2,67
1525,Place1525,16.48798,151.11402,Description1525,3,67
1526,Place1526,51.76727,-35.15095,Description1526,3,67
1527,Place1527,-44.73856,-153.47572,Description1527,2,67
1528,Place1528,-53.2639,155.65485,Description1528,10,67
1529,Place1529,2.37874,95.37433,Description1529,7,67
1530,Place1530,-49.67227,-58.1794,Description1530,6,67
1531,Place1531,-38.44564,-18.97386,Description1531,,67
1532,Place1532,-3.05448,-2.86519,Description1532,3,67
1533,Place1533,52.64675,-176.12902,Description1533,3,67
1534,Place1534,-22.17063,-104.01524,Description1534,5,67
1535,Place1535,-68.56297,23.52498,Description1535,3,67
1536,Place1536,12.00467,-151.41067,Description1536,7,67
1537,Place1537,-17.94842,-70.22931,Description1537,,67
1538,Place1538,-57.39768,179.50391,Description1538,5,67
1539,Place1539,-16.23612,22.21256,Description1539,3,67
1540,Place1540,0.21949,42.91896,Description1540,,67
1541,Place1541,-75.98035,-32.82481,Description1541,2,67
1542,Place1542,2.42305,125.48591,Description1542,,67
1543,Place1543,-22.54866,-129.44812,Description1543,,67
1544,Place1544,45.3046,-51.27144,Description1544,6,67
1545,Place1545,-56.5365,-27.31463,Description1545,6,67
1546,Place1546,-4.54951,83.90955,Description1546,10,67
1547,Place1547,11.2494,-4.01215,Description1547,6,67
1548,Place1548,-44.87849,-21.82972,Description1548,5,67
1549,Place1549,-13.53205,3.9726,Description1549,8,67
1550,Place1550,-47.82498,159.96165,Description1550,3,67
1551,Place1551,-41.44085,-36.96028,Description1551,,67
1552,Place1552,29.15744,-51.72349,Description1552,10,67
1553,Place1553,-27.86568,158.33527,Description1553,6,67
1554,Place1554,33.16745,35.68341,Description1554,7,68
1555,Place1555,-26.53221,64.09118,Description1555,5,68
1556,Place1556,36.29813,28.91708,Description1556,7,68
1557,Place1557,24.70325,-163.37841,Description1557,8,68
1558,Place1558,-4.7389,66.75933,Description1558,6,68
1559,Place1559,-43.39297,104.64152,Description1559,,68
1560,Place1560,58.84412,10.48516,Description1560,5,68
1561,Place1561,32.75847,140.62185,Description1561,10,68
1562,Place1562,-41.42355,-149.21513,Description1562,8,68
1563,Place1563,-32.56397,-167.44412,Description1563,7,68
1564,Place1564,50.37985,19.60393,Description1564,2,68
1565,Place1565,19.54303,59.87097,Description1565,5,68
1566,Place1566,18.92902,69.38131,Description1566,5,68
1567,Place1567,45.98449,150.18595,Description1567,5,68
1568,Place1568,16.67237,-132.42463,Description1568,7,68
1569,Place1569,-6.41038,170.29239,Description1569,8,68
1570,Place1570,42.7208,-155.36103,Description1570,3,68
1571,Place1571,-48.22479,162.15304,Description1571,,68
1572,Place1572,-51.01664,-148.46156,Description1572,,68
1573,Place1573,35.72808,59.50426,Description1573,8,68
1574,Place1574,6.06703,-90.36271,Description1574,5,68
1575,Place1575,-66.10855,-32.39204,Description1575,7,68
1576,Place1576,17.96115,-42.42532,Description1576,3,68
1577,Place1577,-10.11599,-34.72801,Description1577,,68
1578,Place1578,-5.2616,-159.27985,Description1578,5,68
1579,Place1579,80.50416,-121.93082,Description1579,7,68
1580,Place1580,-57.24623,77.88135,Description1580,10,68
1581,Place1581,-14.95825,-170.55341,Description1581,,69
1582,Place1582,-51.06444,100.20794,Description1582,,69
1583,Place1583,-33.99795,-51.7305,Description1583,6,69
1584,Place1584,-36.00445,63.80602,Description1584,7,69
1585,Place1585,9.95002,7.04249,Description1585,7,70
1586,Place1586,-46.42724,4.59038,Description1586,3,70
1587,Place1587,14.67014,-29.51357,Description1587,8,70
1588,Place1588,34.12125,-15.12921,Description1588,,70
1589,Place1589,-21.47689,-154.91857,Description1589,,70
1590,Place1590,2.67887,-85.49777,Description1590,6,70
1591,Place1591,66.33008,73.75272,Description1591,7,70
1592,Place1592,-12.4319,97.35842,Description1592,7,70
1593,Place1593,-24.11729,13.8674,Description1593,8,70
1594,Place1594,-19.06241,117.83614,Description1594,5,70
1595,Place1595,8.53494,67.37878,Description1595,3,70
1596,Place1596,51.76854,-147.29895,Description1596,8,70
1597,Place1597,-31.73186,153.00608,Description1597,8,70
1598,Place1598,32.35493,150.93645,Description1598,8,70
1599,Place1599,2.22118,164.77277,Description1599,6,70
1600,Place1600,-2.95123,-45.16091,Description1600,8,70
1601,Place1601,4.10541,-98.64722,Description1601,2,70
1602,Place1602,0.60103,117.96947,Description1602,6,70
1603,Place1603,-71.85324,78.00826,Description1603,7,70
1604,Place1604,-17.49443,-69.23151,Description1604,2,70
1605,Place1605,-60.97208,101.93788,Description1605,,70
1606,Place1606,21.03245,132.04449,Description1606,3,70
1607,Place1607,81.94943,121.70304,Description1607,6,70
1608,Place1608,-36.92863,58.3418,Description1608,7,70
1609,Place1609,14.51316,78.34899,Description1609,2,70
