ID,NAME,LAT,LNG,DESCRIPTION,IMAGE,USER
1103,Place1103,59.14187,-119.88659,Description1103,1,39
1104,Place1104,40.98257,-108.41208,Description1104,1,39
1105,Place1105,40.38345,56.45808,Description1105,1,39
1106,Place1106,-60.36857,7.28083,Description1106,1,39
1107,Place1107,5.61193,-146.11894,Description1107,1,39
1108,Place1108,-40.25093,-5.66828,Description1108,1,39
1109,Place1109,75.84791,-56.19712,Description1109,1,39
1110,Place1110,18.9974,-38.95203,Description1110,1,39
1111,Place1111,23.92003,-178.84692,Description1111,1,39
1112,Place1112,-47.95374,-18.07786,Description1112,1,39
1113,Place1113,62.89151,-143.92595,Description1113,1,39
1114,Place1114,-20.53554,-93.89931,Description1114,1,39
1115,Place1115,54.27568,82.34451,Description1115,1,39
1116,Place1116,-46.40632,-4.92616,Description1116,1,39
1117,Place1117,-0.48608,-60.482,Description1117,1,39
1118,Place1118,-14.32251,-78.42047,Description1118,1,39
1119,Place1119,79.68014,29.91501,Description1119,1,39
1120,Place1120,-15.68883,17.57099,Description1120,1,39
1121,Place1121,-32.10064,-56.9368,Description1121,1,39
1122,Place1122,-12.55114,25.08807,Description1122,1,39
1123,Place1123,37.3478,-162.01776,Description1123,1,39
1124,Place1124,-39.66366,-120.43345,Description1124,1,39
1125,Place1125,-7.87238,-174.67633,Description1125,1,39
1126,Place1126,2.28338,6.32766,Description1126,1,39
1127,Place1127,19.70097,50.78897,Description1127,1,39
1128,Place1128,-26.09522,-48.27938,Description1128,1,39
1129,Place1129,0.94678,-82.91267,Description1129,1,39
1130,Place1130,-46.4562,-30.30617,Description1130,1,39
1131,Place1131,13.42972,121.0716,Description1131,1,39
1132,Place1132,-5.55573,-11.1048,Description1132,1,39
1133,Place1133,43.38949,61.9979,Description1133,1,39
1134,Place1134,-58.74538,48.82824,Description1134,1,39
1135,Place1135,40.37667,121.59028,Description1135,1,39
1136,Place1136,-44.67245,-4.66953,Description1136,1,39
1137,Place1137,11.72691,-55.72133,Description1137,1,39
1138,Place1138,22.80177,-137.43274,Description1138,1,39
1139,Place1139,6.16706,-95.69843,Description1139,1,39
1140,Place1140,46.85989,-31.15246,Description1140,1,39
1141,Place1141,66.66688,-50.06438,Description1141,1,40
1142,Place1142,62.9412,109.07434,Description1142,1,41
1143,Place1143,-19.55826,105.90052,Description1143,1,41
1144,Place1144,-87.60754,142.98446,Description1144,1,41
1145,Place1145,69.36422,9.0578,Description1145,1,41
1146,Place1146,-0.28649,128.37963,Description1146,1,41
1147,Place1147,-50.98071,172.75004,Description1147,1,41
1148,Place1148,70.6907,-84.9443,Description1148,1,41
1149,Place1149,-49.68252,14.22348,Description1149,1,41
1150,Place1150,-27.21801,32.2263,Description1150,1,41
1151,Place1151,20.16151,-69.01934,Description1151,1,41
1152,Place1152,50.8551,-28.70458,Description1152,1,41
1153,Place1153,-39.05544,-125.47144,Description1153,1,41
1154,Place1154,19.96568,-88.7354,Description1154,1,41
1155,Place1155,34.98354,33.62424,Description1155,1,41
1156,Place1156,22.86779,31.43248,Description1156,1,41
1157,Place1157,74.9079,-33.61445,Description1157,1,41
1158,Place1158,-47.64531,-79.57768,Description1158,1,41
1159,Place1159,44.9581,2.2689,Description1159,1,41
1160,Place1160,-34.9441,59.53415,Description1160,1,41
1161,Place1161,17.07408,-25.41989,Description1161,1,41
1162,Place1162,-27.86788,-61.04517,Description1162,1,41
1163,Place1163,-40.32573,162.88124,Description1163,1,41
1164,Place1164,17.78788,57.63809,Description1164,1,41
1165,Place1165,-68.81399,166.9124,Description1165,1,41
1166,Place1166,43.38276,60.59701,Description1166,1,41
1167,Place1167,-6.07582,-146.11851,Description1167,1,41
1168,Place1168,35.8533,117.727,Description1168,1,41
1169,Place1169,37.71851,-179.94773,Description1169,1,41
1170,Place1170,-79.23238,-85.43808,Description1170,1,42
1171,Place1171,40.994,-152.48069,Description1171,1,42
1172,Place1172,-20.46958,-143.77342,Description1172,1,42
1173,Place1173,20.15141,140.38813,Description1173,1,42
1174,Place1174,41.42301,23.75747,Description1174,1,42
1175,Place1175,27.44736,111.75021,Description1175,1,42
1176,Place1176,8.45593,15.74699,Description1176,1,42
1177,Place1177,21.69196,7.43918,Description1177,1,42
1178,Place1178,4.42883,59.32384,Description1178,1,42
1179,Place1179,32.19571,117.23276,Description1179,1,42
1180,Place1180,-18.75655,-63.84539,Description1180,1,42
1181,Place1181,-21.34598,-78.42248,Description1181,1,42
1182,Place1182,-54.14026,-79.19289,Description1182,1,42
1183,Place1183,33.81077,33.85462,Description1183,1,42
1184,Place1184,-46.74192,-178.92158,Description1184,1,42
1185,Place1185,-9.24158,-37.47697,Description1185,1,42
1186,Place1186,48.80182,24.70542,Description1186,1,42
1187,Place1187,-9.80769,-27.49282,Description1187,1,42
1188,Place1188,-25.91271,158.16548,Description1188,1,42
1189,Place1189,-82.97336,-49.97758,Description1189,1,42
1190,Place1190,-32.51488,-172.14912,Description1190,1,42
1191,Place1191,-31.68077,44.70727,Description1191,1,42
1192,Place1192,-3.01146,59.81174,Description1192,1,42
1193,Place1193,59.26375,47.18447,Description1193,1,42
1194,Place1194,41.99292,-60.27497,Description1194,1,42
1195,Place1195,-22.64732,-166.49076,Description1195,1,42
1196,Place1196,8.51014,16.11102,Description1196,1,42
1197,Place1197,-45.69167,154.67735,Description1197,1,42
1198,Place1198,0.71678,172.33807,Description1198,1,42
1199,Place1199,19.35745,-112.0082,Description1199,1,42
1200,Place1200,39.57819,88.13275,Description1200,1,42
1201,Place1201,13.05308,41.81258,Description1201,1,42
1202,Place1202,-43.20521,-146.19549,Description1202,1,42
1203,Place1203,32.01186,-71.44889,Description1203,1,42
1204,Place1204,-1.13705,-120.39426,Description1204,1,42
1205,Place1205,15.14275,-138.46836,Description1205,1,42
1206,Place1206,30.11675,-49.10858,Description1206,1,42
1207,Place1207,-16.37099,84.21104,Description1207,1,42
1208,Place1208,-16.98324,169.00146,Description1208,1,43
1209,Place1209,82.42129,-116.41671,Description1209,1,43
1210,Place1210,-20.65731,99.12813,Description1210,1,43
1211,Place1211,64.85345,-44.30965,Description1211,1,43
1212,Place1212,-54.57745,37.51126,Description1212,1,43
1213,Place1213,-8.13874,117.13844,Description1213,1,43
1214,Place1214,-28.3389,-55.78085,Description1214,1,43
1215,Place1215,-32.94828,-159.25079,Description1215,1,43
1216,Place1216,58.56279,-155.70494,Description1216,1,43
1217,Place1217,-13.80767,169.68915,Description1217,1,43
1218,Place1218,9.80657,-78.15953,Description1218,1,43
1219,Place1219,-71.49269,47.09313,Description1219,1,43
1220,Place1220,58.48575,-164.08133,Description1220,1,43
1221,Place1221,-42.43896,102.93802,Description1221,1,43
1222,Place1222,1.29453,-65.09735,Description1222,1,43
1223,Place1223,39.95628,27.021,Description1223,1,43
1224,Place1224,-31.49644,-130.52733,Description1224,1,43
1225,Place1225,57.15011,111.40479,Description1225,1,43
1226,Place1226,-49.33141,-117.84715,Description1226,1,43
1227,Place1227,24.24341,-178.19871,Description1227,1,43
1228,Place1228,79.05198,33.037,Description1228,1,43
1229,Place1229,-24.90056,69.25675,Description1229,1,43
1230,Place1230,-41.31009,115.97166,Description1230,1,43
1231,Place1231,-7.01817,15.54609,Description1231,1,43
1232,Place1232,8.813,-169.36028,Description1232,1,43
1233,Place1233,51.15597,-124.85101,Description1233,1,43
1234,Place1234,-54.43266,-173.60174,Description1234,1,43
1235,Place1235,18.75134,15.74324,Description1235,1,43
1236,Place1236,40.85754,-42.57126,Description1236,1,43
1237,Place1237,63.7715,-161.7406,Description1237,1,43
1238,Place1238,-29.87553,-129.74091,Description1238,1,43
1239,Place1239,-60.69343,-78.82975,Description1239,1,43
1240,Place1240,8.54788,-139.61651,Description1240,1,43
1241,Place1241,24.79135,6.39471,Description1241,1,43
1242,Place1242,13.90779,-28.35704,Description1242,1,43
1243,Place1243,41.47189,-170.03606,Description1243,1,43
1244,Place1244,-24.43543,-95.85393,Description1244,1,43
1245,Place1245,20.79823,1.41745,Description1245,1,43
1246,Place1246,-63.32503,158.86354,Description1246,1,43
1247,Place1247,29.05486,83.18828,Description1247,1,43
1248,Place1248,-26.24374,117.14939,Description1248,1,43
1249,Place1249,11.39278,-101.90836,Description1249,1,43
1250,Place1250,-9.68853,-21.82233,Description1250,1,43
1251,Place1251,-28.80694,176.94046,Description1251,1,43
1252,Place1252,-20.74437,-167.8525,Description1252,1,43
1253,Place1253,-17.24973,105.84752,Description1253,1,43
1254,Place1254,-47.20787,-98.23687,Description1254,1,43
1255,Place1255,-19.16727,84.65938,Description1255,1,43
1256,Place1256,56.20577,-78.6161,Description1256,1,44
1257,Place1257,18.19654,37.67876,Description1257,1,44
1258,Place1258,-13.7767,44.20779,Description1258,1,44
1259,Place1259,-13.99355,-101.66241,Description1259,1,44
1260,Place1260,-62.73007,-47.83617,Description1260,1,44
1261,Place1261,-55.67361,-9.3784,Description1261,1,44
1262,Place1262,66.54273,135.25887,Description1262,1,44
1263,Place1263,26.68189,42.23113,Description1263,1,44
1264,Place1264,5.07022,-145.0551,Description1264,1,44
1265,Place1265,-10.77925,-40.29833,Description1265,1,44
1266,Place1266,27.36238,-171.01852,Description1266,1,44
1267,Place1267,-5.21331,-134.32041,Description1267,1,44
1268,Place1268,-23.62733,77.27404,Description1268,1,45
1269,Place1269,-38.71048,17.59287,Description1269,1,45
1270,Place1270,27.73629,78.75853,Description1270,1,45
1271,Place1271,-45.09958,-24.46986,Description1271,1,45
1272,Place1272,56.57523,-124.14332,Description1272,1,45
1273,Place1273,-28.07211,93.27721,Description1273,1,45
1274,Place1274,53.72792,4.52083,Description1274,1,45
1275,Place1275,0.24504,23.34013,Description1275,1,45
1276,Place1276,31.87876,81.36185,Description1276,1,45
1277,Place1277,25.42828,2.24243,Description1277,1,46
1278,Place1278,8.91529,160.27161,Description1278,1,46
1279,Place1279,-47.69372,177.2703,Description1279,1,46
1280,Place1280,8.42356,117.3957,Description1280,1,46
1281,Place1281,-28.96034,28.05129,Description1281,1,46
1282,Place1282,-64.49074,15.76147,Description1282,1,46
1283,Place1283,-11.67122,-173.92258,Description1283,1,46
1284,Place1284,60.38655,74.60354,Description1284,1,46
1285,Place1285,-78.05272,-59.80992,Description1285,1,46
1286,Place1286,-75.24664,-168.83613,Description1286,1,46
1287,Place1287,-2.12257,-126.04807,Description1287,1,46
1288,Place1288,-57.35385,9.07913,Description1288,1,46
1289,Place1289,20.85311,161.16994,Description1289,1,46
1290,Place1290,-31.01124,6.54392,Description1290,1,46
1291,Place1291,2.23976,65.94326,Description1291,1,46
1292,Place1292,3.72095,-15.45216,Description1292,1,46
1293,Place1293,82.12595,143.63164,Description1293,1,46
1294,Place1294,11.88493,161.76057,Description1294,1,46
1295,Place1295,20.45719,152.04142,Description1295,1,46
1296,Place1296,-27.73581,-9.57114,Description1296,1,46
1297,Place1297,-22.26491,108.87242,Description1297,1,46
1298,Place1298,0.8735,147.2421,Description1298,1,46
1299,Place1299,-36.54,-167.98626,Description1299,1,46
1300,Place1300,-41.21291,-43.06847,Description1300,1,46
1301,Place1301,-30.16772,49.58881,Description1301,1,47
1302,Place1302,-17.16113,-96.64726,Description1302,1,47
1303,Place1303,49.13362,31.12961,Description1303,1,48
1304,Place1304,22.15048,-116.24914,Description1304,1,48
1305,Place1305,-64.48585,87.5584,Description1305,1,48
1306,Place1306,7.1775,44.40161,Description1306,1,48
1307,Place1307,32.37142,-74.64755,Description1307,1,48
1308,Place1308,-42.48135,-154.1088,Description1308,1,48
1309,Place1309,43.25312,-26.01687,Description1309,1,48
1310,Place1310,2.76784,78.82207,Description1310,1,48
1311,Place1311,-8.37498,-25.85434,Description1311,1,48
1312,Place1312,25.435,13.25482,Description1312,1,48
1313,Place1313,-4.36127,-57.54271,Description1313,1,48
1314,Place1314,-23.78402,63.62941,Description1314,1,48
1315,Place1315,-19.42406,-33.84703,Description1315,1,48
1316,Place1316,82.18621,21.83411,Description1316,1,48
1317,Place1317,-16.66764,-80.69745,Description1317,1,48
1318,Place1318,42.74119,-56.1538,Description1318,1,48
1319,Place1319,8.47424,134.41812,Description1319,1,48
1320,Place1320,58.39112,65.50027,Description1320,1,48
1321,Place1321,-9.83759,22.13198,Description1321,1,48
1322,Place1322,-57.7602,68.45965,Description1322,1,48
1323,Place1323,-68.07925,-142.59153,Description1323,1,48
1324,Place1324,-56.25891,-26.26295,Description1324,1,48
1325,Place1325,-34.51166,116.41251,Description1325,1,48
1326,Place1326,-49.21548,146.82118,Description1326,1,48
1327,Place1327,50.31915,94.08782,Description1327,1,48
1328,Place1328,31.93727,101.61201,Description1328,1,48
1329,Place1329,13.57011,102.38271,Description1329,1,48
1330,Place1330,26.68574,102.31454,Description1330,1,48
1331,Place1331,16.33314,49.72219,Description1331,1,48
1332,Place1332,-24.35812,-57.06199,Description1332,1,48
1333,Place1333,42.98569,164.18825,Description1333,1,48
1334,Place1334,51.76486,-27.21807,Description1334,1,48
1335,Place1335,-57.65166,-97.21369,Description1335,1,48
1336,Place1336,9.59604,-57.32011,Description1336,1,48
1337,Place1337,22.61104,-133.65168,Description1337,1,48
1338,Place1338,8.57884,16.82619,Description1338,1,48
1339,Place1339,47.94625,158.70269,Description1339,1,48
1340,Place1340,-32.43073,163.04513,Description1340,1,48
1341,Place1341,10.75054,-117.97044,Description1341,1,48
1342,Place1342,33.86939,11.74379,Description1342,1,48
1343,Place1343,40.80516,-164.27373,Description1343,1,48
1344,Place1344,16.39994,-61.02563,Description1344,1,48
1345,Place1345,0.70091,-172.17263,Description1345,1,49
1346,Place1346,-32.1208,127.28035,Description1346,1,49
1347,Place1347,-19.86265,140.30447,Description1347,1,49
1348,Place1348,-46.73374,-99.58597,Description1348,1,49
1349,Place1349,70.32105,75.26424,Description1349,1,49
1350,Place1350,31.2954,15.2544,Description1350,1,49
1351,Place1351,47.3257,135.87762,Description1351,1,49
1352,Place1352,-16.46568,85.68021,Description1352,1,49
1353,Place1353,48.39838,-29.51858,Description1353,1,49
1354,Place1354,56.24782,-152.00736,Description1354,1,49
1355,Place1355,12.61121,-101.80008,Description1355,1,49
1356,Place1356,6.20549,-45.80614,Description1356,1,49
1357,Place1357,-19.14139,108.2598,Description1357,1,49
1358,Place1358,64.11576,-94.33114,Description1358,1,49
1359,Place1359,12.34572,17.51607,Description1359,1,49
1360,Place1360,-87.78774,-172.36926,Description1360,1,49
1361,Place1361,-47.16209,-46.27143,Description1361,1,49
1362,Place1362,-81.09902,-46.2295,Description1362,1,49
1363,Place1363,-42.28335,-106.2511,Description1363,1,49
1364,Place1364,-16.12662,95.92619,Description1364,1,49
1365,Place1365,4.01186,140.54947,Description1365,1,50
1366,Place1366,-54.66586,-53.62978,Description1366,1,50
1367,Place1367,75.37275,20.07573,Description1367,1,50
1368,Place1368,-47.72143,-124.91902,Description1368,1,50
1369,Place1369,23.05893,-71.50479,Description1369,1,50
1370,Place1370,21.79469,43.17058,Description1370,1,50
1371,Place1371,-35.4292,59.71892,Description1371,1,50
1372,Place1372,40.40744,36.44522,Description1372,1,50
1373,Place1373,-41.56727,157.62883,Description1373,1,50
1374,Place1374,-46.41481,-104.4582,Description1374,1,50
1375,Place1375,-68.49735,-122.19735,Description1375,1,50
1376,Place1376,12.58726,-126.46468,Description1376,1,50
1377,Place1377,-24.68474,4.54378,Description1377,1,50
1378,Place1378,32.56526,-41.67368,Description1378,1,50
1379,Place1379,-14.31035,164.68641,Description1379,1,50
1380,Place1380,-17.15538,-174.83455,Description1380,1,50
1381,Place1381,59.23996,128.54127,Description1381,1,50
1382,Place1382,3.36498,-16.36529,Description1382,1,50
1383,Place1383,-40.34574,168.79411,Description1383,1,50
1384,Place1384,-16.39265,77.8507,Description1384,1,50
1385,Place1385,9.61044,-157.67301,Description1385,1,50
1386,Place1386,38.11604,-101.04349,Description1386,1,50
1387,Place1387,-3.62275,-113.75792,Description1387,1,50
1388,Place1388,10.46008,-110.61523,Description1388,1,50
1389,Place1389,39.97981,-120.14695,Description1389,1,50
1390,Place1390,-10.20096,147.03459,Description1390,1,50
1391,Place1391,50.80392,-35.82257,Description1391,1,51
1392,Place1392,44.42246,-27.79291,Description1392,1,51
1393,Place1393,-22.48314,-103.82664,Description1393,1,51
1394,Place1394,2.08999,0.55145,Description1394,1,51
1395,Place1395,-0.60239,-53.84594,Description1395,1,51
1396,Place1396,5.9882,-96.97298,Description1396,1,51
1397,Place1397,51.50685,-56.16183,Description1397,1,51
1398,Place1398,-36.51466,55.85563,Description1398,1,51
1399,Place1399,-37.84279,-134.27424,Description1399,1,51
1400,Place1400,1.63266,26.41335,Description1400,1,51
1401,Place1401,-55.6908,-63.24492,Description1401,1,51
1402,Place1402,31.8338,68.01533,Description1402,1,51
1403,Place1403,-17.35822,67.51346,Description1403,1,52
1404,Place1404,-39.34828,24.00566,Description1404,1,52
1405,Place1405,16.69046,3.75949,Description1405,1,52
1406,Place1406,-40.57063,16.00272,Description1406,1,52
1407,Place1407,35.28536,-159.15794,Description1407,1,52
1408,Place1408,17.50959,-85.93531,Description1408,1,52
1409,Place1409,79.54339,34.2411,Description1409,1,52
1410,Place1410,-58.78068,-64.30333,Description1410,1,52
1411,Place1411,-56.86323,159.89818,Description1411,1,52
1412,Place1412,-3.71021,67.06928,Description1412,1,52
1413,Place1413,18.14672,-66.55027,Description1413,1,52
1414,Place1414,41.41336,-111.43317,Description1414,1,52
1415,Place1415,-32.28772,13.43025,Description1415,1,52
1416,Place1416,-22.35028,-169.70099,Description1416,1,52
1417,Place1417,8.43831,-31.96852,Description1417,1,52
1418,Place1418,-25.24148,114.40791,Description1418,1,52
1419,Place1419,-6.84203,147.74206,Description1419,1,52
1420,Place1420,60.09965,-81.14353,Description1420,1,53
1421,Place1421,-17.92333,131.23303,Description1421,1,53
1422,Place1422,-24.78476,143.11284,Description1422,1,53
1423,Place1423,-48.63229,34.01473,Description1423,1,53
1424,Place1424,-31.27189,-176.73767,Description1424,1,53
1425,Place1425,-59.58004,150.11853,Description1425,1,53
1426,Place1426,25.4665,2.37804,Description1426,1,53
1427,Place1427,-13.79301,-66.95828,Description1427,1,53
1428,Place1428,32.18118,36.24244,Description1428,1,53
1429,Place1429,-34.6927,-6.51612,Description1429,1,53
1430,Place1430,-24.14973,95.29175,Description1430,1,53
1431,Place1431,57.26646,145.82966,Description1431,1,53
1432,Place1432,-4.17732,66.12104,Description1432,1,53
1433,Place1433,-48.8522,7.05597,Description1433,1,53
1434,Place1434,-19.47159,76.02982,Description1434,1,53
1435,Place1435,15.40237,104.41001,Description1435,1,53
1436,Place1436,-30.89294,-48.98225,Description1436,1,53
1437,Place1437,66.78308,74.16848,Description1437,1,53
1438,Place1438,-0.21776,110.66598,Description1438,1,53
1439,Place1439,28.27568,9.66028,Description1439,1,53
1440,Place1440,71.68737,105.06025,Description1440,1,53
1441,Place1441,60.61665,-59.45228,Description1441,1,54
1442,Place1442,46.05745,170.47239,Description1442,1,54
1443,Place1443,41.30578,118.22948,Description1443,1,54
1444,Place1444,-35.12154,89.24473,Description1444,1,54
1445,Place1445,31.94386,-13.11437,Description1445,1,54
1446,Place1446,37.95029,106.89798,Description1446,1,54
1447,Place1447,-34.59372,-175.26551,Description1447,1,54
1448,Place1448,-5.85643,125.93666,Description1448,1,54
1449,Place1449,35.29885,-41.25347,Description1449,1,54
1450,Place1450,11.56387,-166.12895,Description1450,1,54
1451,Place1451,3.57269,57.53553,Description1451,1,54
1452,Place1452,78.73882,-154.77786,Description1452,1,54
1453,Place1453,26.38713,-119.59398,Description1453,1,54
1454,Place1454,-20.59959,-49.88788,Description1454,1,54
1455,Place1455,62.36306,-137.02597,Description1455,1,54
1456,Place1456,-35.84665,129.91115,Description1456,1,54
1457,Place1457,-27.15184,132.1963,Description1457,1,54
1458,Place1458,40.48332,50.61746,Description1458,1,54
1459,Place1459,49.33699,23.48662,Description1459,1,54
1460,Place1460,23.46711,120.96312,Description1460,1,54
1461,Place1461,-28.37363,-159.33247,Description1461,1,54
1462,Place1462,-28.43622,18.51067,Description1462,1,54
1463,Place1463,11.58244,-25.29499,Description1463,1,54
1464,Place1464,-16.30442,-163.04723,Description1464,1,54
1465,Place1465,8.44173,-134.019,Description1465,1,54
1466,Place1466,4.05599,-125.87033,Description1466,1,54
1467,Place1467,28.33881,13.17305,Description1467,1,54
1468,Place1468,46.91124,111.79497,Description1468,1,54
1469,Place1469,-17.26907,-152.902,Description1469,1,54
1470,Place1470,-27.6946,-89.49473,Description1470,1,54
1471,Place1471,-30.48489,-0.2423,Description1471,1,54
1472,Place1472,67.37975,61.04319,Description1472,1,54
1473,Place1473,9.06809,-11.32964,Description1473,1,54
1474,Place1474,-71.40113,109.35434,Description1474,1,54
1475,Place1475,-9.44171,71.65571,Description1475,1,55
1476,Place1476,1.04825,21.50997,Description1476,1,55
1477,Place1477,22.02268,118.16973,Description1477,1,55
1478,Place1478,1.44499,-129.19185,Description1478,1,55
1479,Place1479,-38.4069,-125.62107,Description1479,1,55
1480,Place1480,-46.88715,-37.68477,Description1480,1,55
1481,Place1481,-1.6305,129.77617,Description1481,1,55
1482,Place1482,-57.50499,-79.169,Description1482,1,55
1483,Place1483,19.15826,98.53251,Description1483,1,55
1484,Place1484,24.31075,-56.12879,Description1484,1,55
1485,Place1485,-46.64577,161.12746,Description1485,1,55
1486,Place1486,-61.59572,93.11352,Description1486,1,55
1487,Place1487,48.56044,-178.88388,Description1487,1,55
1488,Place1488,38.7867,-170.31675,Description1488,1,55
1489,Place1489,-3.45782,76.16561,Description1489,1,55
1490,Place1490,-41.33045,31.82042,Description1490,1,55
1491,Place1491,-79.45428,-170.01283,Description1491,1,55
1492,Place1492,-19.86343,-81.46652,Description1492,1,55
1493,Place1493,71.11766,-157.57095,Description1493,1,55
1494,Place1494,33.28383,162.37335,Description1494,1,55
1495,Place1495,61.68541,83.99913,Description1495,1,55
1496,Place1496,-86.96317,-47.28191,Description1496,1,55
1497,Place1497,-34.77513,169.00558,Description1497,1,55
1498,Place1498,0.94181,-15.17179,Description1498,1,55
1499,Place1499,-64.35895,-122.02062,Description1499,1,55
1500,Place1500,29.06789,130.80142,Description1500,1,55
1501,Place1501,19.46369,-115.80224,Description1501,1,55
1502,Place1502,-37.22057,-158.1892,Description1502,1,55
1503,Place1503,20.8286,78.58089,Description1503,1,56
1504,Place1504,68.10737,-154.01109,Description1504,1,56
1505,Place1505,-14.23907,-94.73948,Description1505,1,56
1506,Place1506,36.29892,99.13895,Description1506,1,56
1507,Place1507,25.05181,-133.41133,Description1507,1,56
1508,Place1508,-50.62318,3.89941,Description1508,1,56
1509,Place1509,88.70247,-6.25358,Description1509,1,56
1510,Place1510,-25.49827,134.25073,Description1510,1,56
1511,Place1511,-55.09421,89.92466,Description1511,1,56
1512,Place1512,8.17869,97.31406,Description1512,1,56
1513,Place1513,59.43824,57.74565,Description1513,1,56
1514,Place1514,-80.1987,144.25542,Description1514,1,56
1515,Place1515,-40.88786,-19.09738,Description1515,1,56
1516,Place1516,-32.27495,-144.47467,Description1516,1,56
1517,Place1517,12.80324,130.80968,Description1517,1,56
1518,Place1518,-64.83167,88.70695,Description1518,1,56
1519,Place1519,13.9569,54.38668,Description1519,1,56
1520,Place1520,-1.30392,6.52936,Description1520,1,56
1521,Place1521,-28.57579,-102.61933,Description1521,1,56
1522,Place1522,58.65884,106.02604,Description1522,1,56
1523,Place1523,-14.4729,-127.82473,Description1523,1,56
1524,Place1524,44.42681,-101.20401,Description1524,1,56
1525,Place1525,63.02323,87.01711,Description1525,1,56
1526,Place1526,-52.11891,10.42709,Description1526,1,56
1527,Place1527,42.40415,9.45099,Description1527,1,56
1528,Place1528,13.97529,71.9874,Description1528,1,56
1529,Place1529,-71.30703,-30.46038,Description1529,1,56
1530,Place1530,15.40663,-1.18734,Description1530,1,56
1531,Place1531,-21.80889,31.06485,Description1531,1,56
1532,Place1532,6.94174,61.02524,Description1532,1,56
1533,Place1533,18.91925,79.08124,Description1533,1,56
1534,Place1534,28.51797,-151.90395,Description1534,1,56
1535,Place1535,-3.45186,155.95921,Description1535,1,56
1536,Place1536,-55.16859,76.72367,Description1536,1,56
1537,Place1537,-25.0587,-31.25693,Description1537,1,56
1538,Place1538,68.54092,66.81429,Description1538,1,56
1539,Place1539,-39.08723,117.26971,Description1539,1,56
1540,Place1540,-64.62928,-11.55626,Description1540,1,56
1541,Place1541,-36.13054,-50.06378,Description1541,1,56
1542,Place1542,-52.97857,137.87171,Description1542,1,56
1543,Place1543,-17.00951,42.84484,Description1543,1,57
1544,Place1544,33.76686,-124.08927,Description1544,1,57
1545,Place1545,-86.45967,-24.91896,Description1545,1,57
1546,Place1546,47.78449,-32.98629,Description1546,1,57
1547,Place1547,-6.28472,-123.73521,Description1547,1,57
1548,Place1548,-49.08833,-50.25401,Description1548,1,57
1549,Place1549,-4.14786,-40.34464,Description1549,1,57
1550,Place1550,-9.77113,82.02925,Description1550,1,57
1551,Place1551,-18.01085,-69.1872,Description1551,1,57
1552,Place1552,-25.61196,0.88119,Description1552,1,57
1553,Place1553,28.20244,143.27313,Description1553,1,57
1554,Place1554,-15.0406,-26.97454,Description1554,1,57
1555,Place1555,6.21941,33.10758,Description1555,1,57
1556,Place1556,63.089,-64.08923,Description1556,1,57
1557,Place1557,-0.1708,155.04383,Description1557,1,57
1558,Place1558,-59.87925,155.6178,Description1558,1,57
1559,Place1559,21.93198,133.67013,Description1559,1,57
1560,Place1560,-23.38008,127.25973,Description1560,1,57
1561,Place1561,82.07173,92.37001,Description1561,1,57
1562,Place1562,-37.74656,-169.45327,Description1562,1,57
1563,Place1563,-16.39775,-116.93619,Description1563,1,57
1564,Place1564,-18.27698,-96.48253,Description1564,1,57
1565,Place1565,9.04885,67.77376,Description1565,1,57
1566,Place1566,-38.01125,25.12064,Description1566,1,57
1567,Place1567,-84.20975,-176.09596,Description1567,1,57
1568,Place1568,-40.23975,-59.73157,Description1568,1,57
1569,Place1569,2.02423,-38.50087,Description1569,1,57
1570,Place1570,13.13316,161.15062,Description1570,1,57
1571,Place1571,-17.00656,44.83612,Description1571,1,57
1572,Place1572,10.39414,-169.03407,Description1572,1,57
1573,Place1573,-63.42353,-156.89174,Description1573,1,57
1574,Place1574,39.88038,55.38094,Description1574,1,57
1575,Place1575,25.16605,-149.01708,Description1575,1,57
1576,Place1576,44.94274,43.64917,Description1576,1,57
1577,Place1577,12.45894,101.09415,Description1577,1,57
1578,Place1578,-34.79913,-164.59521,Description1578,1,57
1579,Place1579,44.95619,30.10881,Description1579,1,57
1580,Place1580,78.95534,61.17129,Description1580,1,57
1581,Place1581,-33.24247,41.05676,Description1581,1,57
1582,Place1582,21.46624,150.69618,Description1582,1,57
1583,Place1583,-64.55271,-69.71474,Description1583,1,57
1584,Place1584,-2.063,54.72341,Description1584,1,57
1585,Place1585,28.19215,-108.7113,Description1585,1,57
1586,Place1586,18.31092,76.50609,Description1586,1,58
1587,Place1587,2.13598,-7.44764,Description1587,1,58
1588,Place1588,-55.68,-54.15901,Description1588,1,58
1589,Place1589,53.10135,11.05918,Description1589,1,58
1590,Place1590,2.67868,37.15935,Description1590,1,58
1591,Place1591,8.5861,62.17256,Description1591,1,58
1592,Place1592,18.36172,109.06869,Description1592,1,58
1593,Place1593,33.45635,9.36051,Description1593,1,58
1594,Place1594,4.7257,8.37052,Description1594,1,58
1595,Place1595,47.45386,78.61964,Description1595,1,58
1596,Place1596,1.85809,-68.34696,Description1596,1,58
1597,Place1597,-49.06027,-161.80601,Description1597,1,58
1598,Place1598,4.19911,54.52509,Description1598,1,58
1599,Place1599,-24.93825,-43.76427,Description1599,1,58
1600,Place1600,4.092,-5.15645,Description1600,1,58
1601,Place1601,32.00603,53.58779,Description1601,1,58
